site,distance_miles,speed_mph
small_town_site,16.030129058,29.013808249773756
small_town_site,16.064925834,39.69370830638298
small_town_site,16.064925834,39.69370830638298
small_town_site,16.122091966,40.901713232980974
small_town_site,16.315338347,39.499137894552796
small_town_site,16.481865775,32.945428534147695
small_town_site,16.547731101,35.650408117055655
small_town_site,16.662063365,33.92727834502263
small_town_site,16.662063365,33.92727834502263
small_town_site,16.755269015,29.68453171948819
small_town_site,16.844746439,34.61249268287671
small_town_site,16.844746439,34.61249268287671
small_town_site,16.85158152,27.777332175824174
small_town_site,16.85158152,27.777332175824174
small_town_site,16.941058944,34.91002415477963
small_town_site,16.941058944,34.91002415477963
small_town_site,16.941058944,34.91002415477963
small_town_site,17.073410967,47.389575544487286
small_town_site,17.205141619,39.88313575556986
small_town_site,17.538817846,31.45976295246637
small_town_site,17.65936382,25.84297144390244
small_town_site,17.69664608,43.221116613297156
small_town_site,17.697267451000002,43.22263420868386
small_town_site,17.733928340000002,19.505695699358387
small_town_site,17.761890035,37.437238949648716
small_town_site,17.763132777,42.546425813173656
small_town_site,17.763132777,42.546425813173656
small_town_site,17.764375519,42.549402440718566
small_town_site,17.824648506,19.229467971711117
small_town_site,17.971913433,35.06714816195122
small_town_site,18.179451347,30.131687315469613
small_town_site,18.216112236,30.672593100841908
small_town_site,18.216112236,30.672593100841908
small_town_site,18.249044899,35.24493650021459
small_town_site,18.357163453000002,34.654320100052445
small_town_site,18.357163453000002,34.654320100052445
small_town_site,18.364619905,26.297785066825778
small_town_site,18.427378376,39.41685214117647
small_town_site,18.427378376,39.41685214117647
small_town_site,18.427378376,39.41685214117647
small_town_site,18.472738459,18.42156743833795
small_town_site,18.472738459,18.42156743833795
small_town_site,18.510020719,38.74190383046511
small_town_site,18.510020719,38.74190383046511
small_town_site,18.510020719,38.74190383046511
small_town_site,18.510020719,38.74190383046511
small_town_site,18.510020719,38.74190383046511
small_town_site,18.612546934,19.232252859471874
small_town_site,18.612546934,19.232252859471874
small_town_site,18.733092908,33.68588135304695
small_town_site,18.838104607000002,52.9821692071875
small_town_site,18.838104607000002,52.9821692071875
small_town_site,18.843696946,26.5820176354232
small_town_site,18.892785255,43.40397378302489
small_town_site,18.892785255,43.40397378302489
small_town_site,19.025137278,46.246113572451044
small_town_site,19.069254619,33.147907594591985
small_town_site,19.069254619,33.147907594591985
small_town_site,19.333958665,44.58824547982063
small_town_site,19.334580036000002,44.56113196517286
small_town_site,19.334580036000002,44.56113196517286
small_town_site,19.674469973,32.44530091745305
small_town_site,19.674469973,32.44530091745305
small_town_site,19.674469973,32.44530091745305
small_town_site,19.719208685,17.222016318777293
small_town_site,19.822977642,39.27502449708311
small_town_site,19.883872,42.15661908127208
small_town_site,19.885736113,42.13575633125368
small_town_site,19.987640957,48.6514587188641
small_town_site,20.028030072,47.81227338143236
small_town_site,20.121235722,32.41004411597316
small_town_site,20.161624837,44.748365852774356
small_town_site,20.162246208,42.74681174840989
small_town_site,20.162867579,42.748129142756184
small_town_site,20.295840973,40.256213500165295
small_town_site,20.384697026,41.8386027899658
small_town_site,20.385318397,18.735549203267805
small_town_site,20.38718251,32.28942236515618
small_town_site,20.38718251,32.28942236515618
small_town_site,20.487223241,40.974446482
small_town_site,20.500893403,38.279676478630705
small_town_site,20.500893403,38.279676478630705
small_town_site,20.558680906,38.83066697880377
small_town_site,20.559302277,38.83184060713536
small_town_site,20.559923648,32.20875767310705
small_town_site,20.700974865,46.002166366666664
small_town_site,20.700974865,46.002166366666664
small_town_site,20.717751882,41.070433246255504
small_town_site,20.745713577,46.61958107191011
small_town_site,20.745713577,46.61958107191011
small_town_site,20.745713577,46.61958107191011
small_town_site,20.95884383,41.68609822541436
small_town_site,20.970649879,45.20619135592814
small_town_site,20.970649879,45.20619135592814
small_town_site,20.970649879,45.20619135592814
small_town_site,21.050185367,39.57215003718016
small_town_site,21.111079725,38.05702904857286
small_town_site,21.218576908,45.33345808237389
small_town_site,21.224169247,45.34540610635015
small_town_site,21.232868441,17.527706119605597
small_town_site,21.232868441,17.527706119605597
small_town_site,21.304947477,49.22837671193838
small_town_site,21.398153127,39.89298356147074
small_town_site,21.459047485,45.57673802123894
small_town_site,21.481416841,46.811804253995156
small_town_site,21.514970875,49.39661680484694
small_town_site,21.615011606,39.51957429233113
small_town_site,21.693925723,43.46028525475793
small_town_site,21.726858386,42.788123736105035
small_town_site,21.791480970000002,52.02210311140584
small_town_site,21.791480970000002,19.810437245454544
small_town_site,21.791480970000002,19.810437245454544
small_town_site,21.801422906,55.58436434957506
small_town_site,21.81633581,37.77720486580087
small_town_site,21.81633581,37.77720486580087
small_town_site,21.816957181,45.79652819335277
small_town_site,21.938124526,49.85937392272727
small_town_site,22.109622922,37.159030121008406
small_town_site,22.109622922,37.159030121008406
small_town_site,22.422793906,16.834631503983317
small_town_site,22.451376972000002,37.54062104003716
small_town_site,22.533397944,46.48723931140401
small_town_site,22.633438675,44.74485405271829
small_town_site,22.683769726,38.37479840864662
small_town_site,22.741557229,54.47079575808384
small_town_site,22.894414495,41.880026515243905
small_town_site,22.911191512000002,32.913124279010376
small_town_site,22.924240303,16.58839499312563
small_town_site,22.924240303,16.58839499312563
small_town_site,22.927968529,41.22911423796204
small_town_site,23.008746759,35.47387080616702
small_town_site,23.027387889,47.53359885344037
small_town_site,23.077097569,38.266951288991244
small_town_site,23.077097569,38.266951288991244
small_town_site,23.077097569,38.266951288991244
small_town_site,23.100709667,36.571044327704485
small_town_site,23.146691121,34.37627394207921
small_town_site,23.146691121,34.37627394207921
small_town_site,23.339316131,16.391248160671086
small_town_site,23.339316131,16.391248160671086
small_town_site,23.339316131,16.391248160671086
small_town_site,23.339316131,16.391248160671086
small_town_site,23.339316131,16.391248160671086
small_town_site,23.399589118,44.40617861085926
small_town_site,23.513921382,53.88295160738383
small_town_site,23.513921382,53.88295160738383
small_town_site,23.653729857000002,38.67094799509537
small_town_site,23.71773107,39.58453029763561
small_town_site,23.740721797,42.969632211764704
small_town_site,23.828335108,38.39839140053716
small_town_site,23.828335108,38.39839140053716
small_town_site,23.82957785,41.20388100864553
small_town_site,23.927754468,16.14316268455772
small_town_site,24.432929091000002,44.378680488193744
small_town_site,24.432929091000002,44.378680488193744
small_town_site,24.432929091000002,44.378680488193744
small_town_site,25.581222699,34.108296932
small_town_site,25.606077539,41.097583210164956
small_town_site,25.606077539,41.097583210164956
small_town_site,25.606698910000002,41.09858050646456
small_town_site,25.986356591,39.126258355332496
small_town_site,25.988220704,39.112706745150504
small_town_site,26.170282407000002,44.06595728026193
small_town_site,26.170282407000002,44.06595728026193
small_town_site,26.276536848,38.86422869876746
small_town_site,26.276536848,38.86422869876746
small_town_site,26.398325564,48.265094987506345
small_town_site,26.398325564,48.265094987506345
small_town_site,26.508308231,46.75644763919647
small_town_site,26.508308231,46.75644763919647
small_town_site,26.508308231,46.75644763919647
small_town_site,26.508308231,46.75644763919647
small_town_site,26.508308231,46.75644763919647
small_town_site,26.530056216000002,38.63600419805826
small_town_site,26.530056216000002,38.63600419805826
small_town_site,26.530056216000002,38.63600419805826
small_town_site,26.640660254,32.532692304748984
small_town_site,26.640660254,32.532692304748984
small_town_site,26.871188895,32.01068167504964
small_town_site,26.944510673,36.72860220477092
small_town_site,26.944510673,36.72860220477092
small_town_site,26.944510673,36.72860220477092
small_town_site,26.944510673,36.72860220477092
small_town_site,26.945753415000002,34.96925461211248
small_town_site,26.946374786,34.97006100562365
small_town_site,27.62615466,30.876795025147473
small_town_site,27.780876039,37.15124581738484
small_town_site,27.912606691,37.46658616241611
small_town_site,28.323332922,30.042427377489684
small_town_site,28.413431717,29.075711819556567
small_town_site,28.888780532000002,46.44913350388567
small_town_site,28.889401903,46.45013258186691
small_town_site,28.891887387,45.222084605739134
small_town_site,28.891887387,45.222084605739134
small_town_site,28.892508758,45.203403532724906
small_town_site,28.958995455,46.334392728
small_town_site,28.958995455,47.66912832098765
small_town_site,29.16094103,29.258469260869564
small_town_site,29.16094103,29.258469260869564
small_town_site,29.192630951,32.658008521939095
small_town_site,29.292050311,47.650872625214646
small_town_site,29.292050311,47.650872625214646
small_town_site,29.292050311,47.650872625214646
small_town_site,29.521957581,49.06696550858725
small_town_site,29.524443065,49.04845179233964
small_town_site,29.621998312,50.44427337899716
small_town_site,29.623862425000002,50.42359561702128
small_town_site,29.840720904,33.15635656
small_town_site,29.846934614000002,33.14280216236891
small_town_site,29.846934614000002,33.14280216236891
small_town_site,29.911557198,37.80955263792135
small_town_site,29.911557198,37.80955263792135
small_town_site,29.911557198,37.80955263792135
small_town_site,29.947596716,39.753446968141596
small_town_site,29.947596716,39.753446968141596
small_town_site,30.165697937,40.56649703892417
small_town_site,30.165697937,40.56649703892417
small_town_site,30.277544717,37.58591757972414
small_town_site,30.506830616000002,51.10497450795719
small_town_site,30.624891106,40.11994468034935
small_town_site,30.625512477,40.106164029538014
small_town_site,30.62737659,54.746055473684216
small_town_site,30.68329998,40.138037764534886
small_town_site,30.693863287,58.90080374904051
small_town_site,30.834293133,44.8136678557933
small_town_site,30.834293133,44.8136678557933
small_town_site,30.939926203,33.24887591964179
small_town_site,30.946761284,42.48983242654462
small_town_site,30.947382655000002,42.49068556750572
small_town_site,30.995228222,47.160955874556215
small_town_site,30.995228222,47.160955874556215
small_town_site,30.996470964,47.162846775316986
small_town_site,31.021325804,39.10251151764706
small_town_site,31.021325804,39.10251151764706
small_town_site,31.085327017,43.157415064095645
small_town_site,31.115774196,45.73980690306248
small_town_site,31.128822987,32.85363903641161
small_town_site,31.24253388,47.19812084263533
small_town_site,31.2549613,26.78358978338491
small_town_site,31.2549613,26.78358978338491
small_town_site,31.2549613,26.78358978338491
small_town_site,31.2549613,26.78358978338491
small_town_site,31.2549613,26.78358978338491
small_town_site,31.39787663,42.525340808126415
small_town_site,31.39787663,42.525340808126415
small_town_site,31.39787663,42.525340808126415
small_town_site,31.55943309,41.419598659861464
small_town_site,31.665687531,43.693551211805286
small_town_site,31.793689957,48.3963145222833
small_town_site,31.826622620000002,47.660499763727124
small_town_site,31.83283633,47.6499836956341
